User,org:resource,concept:name,Cumulative net worth (EUR),time:timestamp,case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case:concept:name,case:Goods Receipt
batch_00,batch_00,SRM: Ordered,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Change was Transmitted,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
user_000,user_000,Create Purchase Order Item,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
NONE,NONE,Vendor creates invoice,320.0,2018-01-29 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
user_000,user_000,Record Goods Receipt,320.0,2018-02-26 08:41:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,Record Invoice Receipt,320.0,2018-03-05 15:12:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
user_002,user_002,Clear Invoice,320.0,2018-03-29 13:06:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Created,74.0,2018-01-15 09:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Complete,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Awaiting Approval,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Document Completed,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Ordered,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Change was Transmitted,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_000,user_000,Create Purchase Order Item,74.0,2018-01-15 10:14:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
NONE,NONE,Vendor creates invoice,74.0,2018-01-27 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_000,user_000,Record Goods Receipt,74.0,2018-01-30 08:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_001,user_001,Record Invoice Receipt,74.0,2018-03-06 10:34:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_005,user_005,Clear Invoice,74.0,2018-03-08 12:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Created,45.0,2018-01-15 09:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Complete,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Awaiting Approval,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Document Completed,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Ordered,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Change was Transmitted,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_000,user_000,Create Purchase Order Item,45.0,2018-01-15 10:14:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
NONE,NONE,Vendor creates invoice,45.0,2018-01-27 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_000,user_000,Record Goods Receipt,45.0,2018-01-30 08:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_001,user_001,Record Invoice Receipt,45.0,2018-03-06 10:34:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_005,user_005,Clear Invoice,45.0,2018-03-08 12:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Created,83.0,2018-01-15 11:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: Complete,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: Awaiting Approval,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: Document Completed,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: Ordered,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: Change was Transmitted,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
user_000,user_000,Create Purchase Order Item,83.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
NONE,NONE,Vendor creates invoice,83.0,2018-01-15 22:59:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
user_000,user_000,Record Goods Receipt,83.0,2018-01-17 09:39:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
user_001,user_001,Record Invoice Receipt,83.0,2018-02-12 14:38:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
user_005,user_005,Clear Invoice,83.0,2018-03-08 12:21:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000000029_00001,True
batch_00,batch_00,SRM: Created,19.0,2018-01-15 11:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: Complete,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: Awaiting Approval,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: Document Completed,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: Ordered,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: Change was Transmitted,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
user_000,user_000,Create Purchase Order Item,19.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
NONE,NONE,Vendor creates invoice,19.0,2018-01-15 22:59:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
user_000,user_000,Record Goods Receipt,19.0,2018-01-17 09:39:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
user_001,user_001,Record Invoice Receipt,19.0,2018-02-12 14:38:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
user_005,user_005,Clear Invoice,19.0,2018-03-08 12:21:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000000029_00002,True
batch_00,batch_00,SRM: Created,5.0,2018-01-15 11:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00003,2000000029_00003,True
batch_00,batch_00,SRM: Complete,5.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00003,2000000029_00003,True
batch_00,batch_00,SRM: Awaiting Approval,5.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00003,2000000029_00003,True
batch_00,batch_00,SRM: Document Completed,5.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00003,2000000029_00003,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,5.0,2018-01-15 12:54:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00003,2000000029_00003,True
